complaint_id,category,priority,location,text_length,word_count,avg_word_length,unique_words_ratio,uppercase_ratio,digit_count,special_char_count,hour,day_of_week,day_of_month,month,quarter,is_weekend,location_complaint_count,is_top_location,location_density,polarity,subjectivity,sentiment_intensity,tfidf_0,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6,tfidf_7,tfidf_8,tfidf_9,tfidf_10,tfidf_11,tfidf_12,tfidf_13,tfidf_14,tfidf_15,tfidf_16,tfidf_17,tfidf_18,tfidf_19,tfidf_20,tfidf_21,tfidf_22,tfidf_23,tfidf_24,tfidf_25,tfidf_26,tfidf_27,tfidf_28,tfidf_29,tfidf_30,tfidf_31,tfidf_32,tfidf_33,tfidf_34,tfidf_35,tfidf_36,tfidf_37,tfidf_38,tfidf_39,tfidf_40,tfidf_41,tfidf_42,tfidf_43,tfidf_44,tfidf_45,tfidf_46,tfidf_47,tfidf_48,tfidf_49,tfidf_50,tfidf_51,tfidf_52,tfidf_53,tfidf_54,tfidf_55,tfidf_56,tfidf_57,tfidf_58,tfidf_59,tfidf_60,tfidf_61,tfidf_62,tfidf_63,tfidf_64,tfidf_65,tfidf_66,tfidf_67,tfidf_68,tfidf_69,tfidf_70,tfidf_71,tfidf_72,tfidf_73,tfidf_74,tfidf_75,tfidf_76,tfidf_77,tfidf_78,tfidf_79,tfidf_80,tfidf_81,tfidf_82,tfidf_83,tfidf_84,tfidf_85,tfidf_86,tfidf_87,tfidf_88,tfidf_89,tfidf_90,tfidf_91,tfidf_92,tfidf_93,tfidf_94,tfidf_95,tfidf_96,tfidf_97,tfidf_98,tfidf_99,department_Police,department_Public Works,department_Utilities,sentiment_neutral,sentiment_positive
GR000761,Road Damage,Medium,South District,0.3137254901960784,0.375,0.34768211920529807,0.71875,0.0,0,0,0.9130434782608695,0.6666666666666666,0.4666666666666667,1.0,1.0,0.0,0.4375,1,0.4375000000000004,0.7,0.4444444444444445,0.16666666666666669,0.0,0.0,0.0,0.0,0.4043301492979453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6106831540258574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7624785690437406,0.0,0.0,0.0,0.0,0.6574491982850318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6106831540258574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696119366106984,0.4832255917658874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9085431660827474,0.0,0.0,0.0,0.0,0.0,0.6578651890722137,0.0,0.0,0.0,0.0,0.9696119366106987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False
GR000762,Street Light,Medium,Suburb Area,0.43137254901960786,0.625,0.21118469462840334,0.4999999999999997,0.0,0,0,0.9565217391304348,0.5,0.7666666666666667,0.6363636363636364,0.6666666666666666,0.0,0.4791666666666667,1,0.4791666666666668,0.6,0.40740740740740744,0.0,0.0,0.0,0.0,0.0,0.3971052267108677,0.0,0.9824795743646122,0.0,0.9824795743646122,0.0,0.0,0.0,0.5997709365700722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5997709365700722,0.0,0.3665127993807957,0.0,0.9567328635109995,0.0,0.0,0.8462350138270127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5876164074468607,0.0,0.0,0.6375900046866132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False
GR000763,Traffic Light,Medium,North District,0.17647058823529413,0.375,0.18543046357615897,0.43749999999999994,0.0,0,0,1.0,0.6666666666666666,0.5,0.45454545454545453,0.3333333333333333,0.0,0.5,1,0.5000000000000004,0.8666666666666667,0.5185185185185185,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6978215525504026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.751260645141118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6978215525504026,0.0,0.8528607009740298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7512606451411181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9605010995652247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True
GR000764,Electricity,Medium,Suburb Area,0.37254901960784315,0.25,0.5779249448123621,1.0,0.0,0,0,0.5217391304347826,1.0,0.13333333333333333,0.9090909090909091,1.0,1.0,0.4791666666666667,1,0.4791666666666668,0.7,0.3333333333333333,0.16666666666666669,0.0,0.0,0.0,0.9680524810075809,0.5342761926691602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8069481611169762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.551359811422298,0.0,0.0,0.0,0.0,0.9680524810075809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8069481611169762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8578309658862849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False
GR000765,Water Supply,Medium,Industrial Zone,0.13725490196078433,0.375,0.13907284768211922,0.43749999999999994,0.0,0,0,0.5217391304347826,0.8333333333333334,0.8,0.18181818181818182,0.0,1.0,0.5,1,0.5000000000000004,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5851010633800913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8305967821111715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5001534520421813,0.0,0.5851010633800913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9855368957814081,0.0,0.0,0.0,0.0,0.0,0.0,0.8338178789176541,0.0,0.0,0.0,0.6091471755019963,False,False,True,True,False
GR000766,Sanitation,Medium,South District,0.5294117647058824,0.25,0.7757174392935984,0.7000000000000001,0.0,0,0,0.9130434782608695,0.5,0.23333333333333334,0.45454545454545453,0.3333333333333333,0.0,0.4375,1,0.4375000000000004,0.35,0.6666666666666667,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.8094704530747128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7767434370528148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9819534355265659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5709069354699997,0.6297391096523668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5938232196888641,0.0,0.0,0.7772349094200498,0.0,0.0,0.0,0.8000731330193184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
GR000767,Noise Pollution,Medium,Commercial Area,0.6274509803921569,0.375,0.718543046357616,1.0,0.0,0,0,0.6521739130434783,0.16666666666666666,0.5666666666666667,0.5454545454545454,0.6666666666666666,0.0,0.6875,1,0.6875000000000006,0.6666666666666666,0.44444444444444453,0.11111111111111112,0.0,0.0,0.0,0.0,0.5697286314097911,0.9654227478566704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8991156126180727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5855681207340228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6808976662685008,0.751064426581716,0.0,0.6686479504988728,0.0,0.0,0.0,0.8604940249256214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False
GR000768,Parking,Medium,Suburb Area,0.29411764705882354,0.125,0.6556291390728479,1.0,0.0,0,0,0.043478260869565216,0.6666666666666666,0.5333333333333333,0.09090909090909091,0.0,0.0,0.4791666666666667,1,0.4791666666666668,0.65,0.5694444444444444,0.08333333333333334,0.0,0.0,0.0,0.0,0.42150227997116296,0.7142486210508155,0.0,0.9252026975516618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925202697551662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4332208078731605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5037484566100127,0.555659924315306,0.0,0.0,0.0,0.0,0.4286764240710576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3118589719138256,0.0,0.0,0.676761781475885,0.0,0.0,0.0,0.0,0.9252026975516618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False
GR000769,Sanitation,High,Residential Area,0.23529411764705882,0.25,0.40485651214128043,1.0,0.0,0,0,0.08695652173913043,0.8333333333333334,0.36666666666666664,0.6363636363636364,0.6666666666666666,1.0,0.22916666666666666,1,0.22916666666666743,0.6,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.4514080484744362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9678509234606844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69312389273934,0.0,0.0,0.0,0.9678509234606844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9678509234606844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7158998400344592,0.0,0.0,0.0,0.0,0.5611448158640633,0.0,0.0,0.0,0.69312389273934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False
GR000770,Sanitation,High,Central City,0.6274509803921569,0.5,0.5590183093104794,1.0,0.0,0,0,0.782608695652174,0.5,0.0,0.45454545454545453,0.3333333333333333,0.0,0.0,1,0.0,0.5888888888888889,0.21604938271604934,0.01851851851851853,0.0,0.0,0.9176050256974578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7988266554708361,0.6373125476172427,0.0,0.0,0.6373125476172427,0.0,0.0,0.0,0.6347878193700952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6637057192933953,0.9176050256974578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4908182252148162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6347878193700952,0.0,0.0,0.0,0.0,0.0,0.0,0.46135802097932216,0.0,0.0,0.0,0.0,0.0,0.27459380388186333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9176050256974578,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False
GR000771,Pothole,High,Commercial Area,0.6862745098039216,0.75,0.3489020564656675,0.28947368421052605,0.0,0,0,0.13043478260869565,0.0,1.0,0.5454545454545454,0.6666666666666666,0.0,0.6875,1,0.6875000000000006,0.6833333333333333,0.2962962962962963,0.1388888888888889,0.0,0.8927628208856254,0.0,0.0,0.3725446795839531,0.0,0.0,0.0,0.0,0.0,0.8018598990868372,0.0,0.0,0.0,0.0,0.0,0.5879303221656083,0.0,0.6371981872358053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9853638454484487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8149452478965281,0.0,0.0,0.0,0.0,0.6371981872358053,0.0,0.0,0.0,0.4185600842333815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2756364705191292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False
GR000772,Electricity,Low,Suburb Area,0.37254901960784315,0.5,0.2754187767822359,0.7352941176470588,0.0,0,0,0.0,0.6666666666666666,0.4666666666666667,0.7272727272727273,0.6666666666666666,0.0,0.4791666666666667,1,0.4791666666666668,0.7666666666666666,0.37037037037037035,0.2777777777777778,0.0,0.0,0.0,0.0,0.4436658751424207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7588434538774036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.915704411349317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5867380971764354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7588434538774036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32825726044620446,0.0,0.0,0.7123475300346753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9157044113493171,0.0,0.0,0.0,False,True,False,False,True
GR000773,Sanitation,Medium,Industrial Zone,0.21568627450980393,0.25,0.38013245033112597,1.0,0.0,0,0,0.391304347826087,0.3333333333333333,0.8666666666666667,1.0,1.0,0.0,0.5,1,0.5000000000000004,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6902157274110341,0.0,0.0,0.9798152798394542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9798152798394543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9798152798394542,0.0,0.0,0.0,0.5900070950549227,0.0,0.6902157274110341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5680815624170251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7185817752759074,True,False,False,True,False
GR000774,Road Damage,High,Downtown,0.19607843137254902,0.25,0.35540838852097123,0.7000000000000001,0.0,0,0,0.21739130434782608,0.3333333333333333,0.6,0.2727272727272727,0.3333333333333333,0.0,0.8541666666666666,1,0.8541666666666671,0.65,0.6666666666666667,0.08333333333333334,0.0,0.0,0.0,0.0,0.41425613365828245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6360782111057943,0.7811968129455659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6256749409270002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9934151403418702,0.4950883966413368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9308471799508381,0.0,0.0,0.0,0.0,0.0,0.0,0.6360782111057943,0.0,0.0,0.0,0.9934151403418702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False
GR000775,Street Light,Medium,Industrial Zone,0.3333333333333333,0.5,0.2317880794701987,0.4705882352941175,0.0,0,0,0.0,0.3333333333333333,0.0,0.18181818181818182,0.0,0.0,0.5,1,0.5000000000000004,1.0,0.7777777777777777,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7961627709895063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6805722689982372,0.0,0.7961627709895063,0.0,0.9730509705151189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7800283053180804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8288829632036564,False,False,False,False,True
GR000776,Parking,High,Downtown,0.13725490196078433,0.0,0.6311767702496179,0.6538461538461541,0.0,0,0,0.9130434782608695,0.3333333333333333,0.6333333333333333,1.0,1.0,0.0,0.8541666666666666,1,0.8541666666666671,0.6,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6467919835575208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6362134860756945,0.0,0.0,0.9931906815261182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5553057932555648,0.0,0.0,0.0,0.0,0.8568064433009549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6467919835575208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931906815261182,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False
GR000777,Sanitation,High,North District,0.39215686274509803,0.25,0.6026490066225166,1.0,0.0,0,0,0.2608695652173913,0.8333333333333334,0.7333333333333333,1.0,1.0,1.0,0.5,1,0.5000000000000004,0.39999999999999997,0.0,0.33333333333333337,0.0,0.0,0.9773761073945744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8508607354386198,0.0,0.5970602618160799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6427830665887538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.706938273235192,0.9773761073945744,0.0,0.0,0.0,0.5970602618160799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6427830665887538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49141002286609814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9773761073945744,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False
GR000778,Water Supply,Medium,Industrial Zone,0.43137254901960786,0.375,0.48675496688741726,0.71875,0.0,0,0,0.17391304347826086,0.8333333333333334,0.8333333333333334,0.6363636363636364,0.6666666666666666,1.0,0.5,1,0.5000000000000004,0.6,0.3333333333333333,0.0,0.0,0.0,0.0,0.8225269030969251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6856411041191343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5860966362052693,0.0,0.6856411041191343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5774426399689748,0.0,0.0,0.0,0.0,0.0,0.0,0.9770958333808211,0.0,0.0,0.0,0.7138191470196051,False,False,True,True,False
GR000779,Sanitation,Medium,East Zone,0.4117647058823529,0.375,0.4635761589403974,0.43749999999999994,0.0,0,0,0.6086956521739131,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,1,1.0,0.7,0.4444444444444445,0.16666666666666669,0.9394712521772597,0.0,0.0,0.0,0.0,0.6403203806589505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6042701867309054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3883803264451587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4516080171332013,0.4981463929619358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9394712521772596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7799147305460906,0.0,0.9394712521772597,0.5941813331679983,False,False,False,True,False
GR000780,Parking,Medium,North District,0.21568627450980393,0.25,0.38013245033112597,0.7000000000000001,0.0,0,0,0.9565217391304348,1.0,0.6,0.9090909090909091,1.0,1.0,0.5,1,0.5000000000000004,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.412425107977055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6229094371918572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686568135904768,0.0,0.0,0.0,0.0,0.0,0.0,0.9686568135904768,0.6706117687808802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6229094371918572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6706117687808801,0.8388895096691734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False
GR000781,Traffic Light,Medium,Downtown,0.058823529411764705,0.25,0.1823399558498895,0.4000000000000001,0.0,0,0,0.6521739130434783,0.0,0.7666666666666667,0.5454545454545454,0.6666666666666666,0.0,0.8541666666666666,1,0.8541666666666671,0.8666666666666667,0.5185185185185185,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7265182235254857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7265182235254858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7265182235254857,0.0,0.8879330813468942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,True
GR000782,Pothole,High,Industrial Zone,0.8235294117647058,0.75,0.48553502962704775,0.5263157894736842,0.0,0,0,0.8695652173913043,0.5,0.5666666666666667,0.36363636363636365,0.3333333333333333,0.0,0.5,1,0.5000000000000004,0.7666666666666666,0.37037037037037035,0.2777777777777778,0.0,0.0,0.0,0.7725812001001503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7293016936129786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8040861308444327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5505075163733217,0.0,0.0,0.0,0.0,0.0,0.0,0.5638963949567949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9327411179103703,0.0,0.0,0.0,0.0,0.7293016936129786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3154782119565467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6704744260430426,False,False,True,False,True
